,学校名称,rank,province,city,top1,top2,self,考生类别,录取批次,最低分
1932,湖南生物机电职业技术学院, ,湖南,长沙市,否,否,否,文科,专科批,327.0
1933,湖南生物机电职业技术学院, ,湖南,长沙市,否,否,否,理科,专科批,209.0
1934,湖南师范大学树达学院,独立172 师范9,湖南,长沙市,否,否,否,理科,本科批,434.0
1935,湖南师范大学树达学院,独立172 师范9,湖南,长沙市,否,否,否,文科,本科批,501.0
1936,湖南石油化工职业技术学院, ,湖南,岳阳市,否,否,否,文科,专科批,289.0
1937,湖南石油化工职业技术学院, ,湖南,岳阳市,否,否,否,理科,专科批,235.0
1938,湖南食品药品职业学院, ,湖南,长沙市,否,否,否,文科,专科批,394.0
1939,湖南食品药品职业学院, ,湖南,长沙市,否,否,否,理科,专科批,242.0
1940,湖南水利水电职业技术学院, ,湖南,长沙市,否,否,否,文科,专科批,315.0
1941,湖南水利水电职业技术学院, ,湖南,长沙市,否,否,否,理科,专科批,207.0
1942,湖南司法警官职业学院, ,湖南,长沙市,否,否,否,文科,专科批,404.0
1943,湖南司法警官职业学院, ,湖南,长沙市,否,否,否,理科,专科批,304.0
1944,湖南体育职业学院, ,湖南,长沙市,否,否,否,文科,专科批,385.0
1945,湖南体育职业学院, ,湖南,长沙市,否,否,否,理科,专科批,266.0
1946,湖南铁道职业技术学院, ,湖南,株洲市,否,否,否,文科,专科批,420.0
1947,湖南铁道职业技术学院, ,湖南,株洲市,否,否,否,理科,专科批,293.0
1948,湖南铁路科技职业技术学院, ,湖南,株洲市,否,否,否,文科,专科批,412.0
1949,湖南铁路科技职业技术学院, ,湖南,株洲市,否,否,否,理科,专科批,302.0
1950,湖南外国语职业学院, ,湖南,长沙市,否,否,否,文科,专科批,385.0
1951,湖南外国语职业学院, ,湖南,长沙市,否,否,否,理科,专科批,230.0
1952,湖南外贸职业学院, ,湖南,长沙市,否,否,否,文科,专科批,385.0
1954,湖南网络工程职业学院, ,湖南,长沙市,否,否,否,文科,专科批,393.0
1955,湖南网络工程职业学院, ,湖南,长沙市,否,否,否,理科,专科批,232.0
1956,湖南现代物流职业技术学院, ,湖南,长沙市,否,否,否,文科,专科批,330.0
1957,湖南现代物流职业技术学院, ,湖南,长沙市,否,否,否,理科,专科批,270.0
1958,湖南信息学院,民办142 理工67,湖南,长沙市,否,否,否,文科,本科批,461.0
1959,湖南信息学院,民办142 理工67,湖南,长沙市,否,否,否,理科,本科批,390.0
1960,湖南信息职业技术学院, ,湖南,长沙市,否,否,否,文科,专科批,403.0
1961,湖南信息职业技术学院, ,湖南,长沙市,否,否,否,理科,专科批,303.0
1962,湖南邮电职业技术学院, ,湖南,长沙市,否,否,否,文科,专科批,308.0
1963,湖南邮电职业技术学院, ,湖南,长沙市,否,否,否,理科,专科批,208.0
1964,湖南有色金属职业技术学院, ,湖南,株洲市,否,否,否,文科,专科批,302.0
1965,湖南有色金属职业技术学院, ,湖南,株洲市,否,否,否,理科,专科批,208.0
1968,湖南幼儿师范高等专科学校, ,湖南,常德市,否,否,否,文科,专科批,413.0
1969,湖南幼儿师范高等专科学校, ,湖南,常德市,否,否,否,理科,专科批,328.0
1970,湖南中医药大学湘杏学院,独立247 医科18,湖南,长沙市,否,否,否,文科,本科批,518.0
1971,湖南中医药大学湘杏学院,独立247 医科18,湖南,长沙市,否,否,否,理科,本科批,424.0
1972,湖南中医药高等专科学校, ,湖南,株洲市,否,否,否,文科,专科批,420.0
1973,湖南中医药高等专科学校, ,湖南,株洲市,否,否,否,理科,专科批,351.0
1974,华东师范大学,全国28 师范2,上海市,上海市,是,是,是,理科,本科批,612.0
1975,华东师范大学,全国28 师范2,上海市,上海市,是,是,是,文科,本科批,617.0
1976,华侨大学,全国144 综合47,福建,泉州市,否,否,否,理科,本科批,527.0
1977,华侨大学,全国144 综合47,福建,泉州市,否,否,否,文科,本科批,564.0
1978,华中师范大学,全国41 师范4,湖北,武汉市,否,是,是,文科,本科提前批,596.99
1979,华中师范大学,全国41 师范4,湖北,武汉市,否,是,是,文科,本科批,601.99
1980,华中师范大学,全国41 师范4,湖北,武汉市,否,是,是,理科,本科提前批,594.98
1981,华中师范大学,全国41 师范4,湖北,武汉市,否,是,是,理科,本科批,573.98
1982,怀化职业技术学院, ,湖南,怀化市,否,否,否,文科,专科批,301.0
1983,怀化职业技术学院, ,湖南,怀化市,否,否,否,理科,专科批,213.0
1984,淮北职业技术学院, ,安徽,淮北市,否,否,否,文科,专科批,226.0
1985,淮北职业技术学院, ,安徽,淮北市,否,否,否,理科,专科批,229.0
1986,黄冈科技职业学院, ,湖北,黄冈市,否,否,否,文科,专科批,235.0
1987,惠州城市职业学院, ,广东,惠州市,否,否,否,理科,专科批,286.0
1988,惠州工程职业学院, ,广东,惠州市,否,否,否,理科,专科批,233.0
1989,惠州工程职业学院, ,广东,惠州市,否,否,否,文科,专科批,352.0
1990,惠州经济职业技术学院, ,广东,惠州市,否,否,否,理科,专科批,205.0
1991,惠州经济职业技术学院, ,广东,惠州市,否,否,否,文科,专科批,215.0
1992,惠州卫生职业技术学院, ,广东,惠州市,否,否,否,理科,专科批,323.0
1993,惠州卫生职业技术学院, ,广东,惠州市,否,否,否,文科,专科批,410.0
1994,吉林动画学院,民办71 艺术5,吉林,长春市,否,否,否,艺术理,本科提前批,253.0
1995,吉林动画学院,民办71 艺术5,吉林,长春市,否,否,否,艺术文,本科提前批,253.0
1996,吉林外国语大学,民办9 语言1,吉林,长春市,否,否,否,文科,本科批,490.0
1997,吉林外国语大学,民办9 语言1,吉林,长春市,否,否,否,理科,本科批,418.0
1998,吉首大学张家界学院,独立219 综合83,湖南,张家界市,否,否,否,理科,本科批,428.0
1999,暨南大学,全国74 综合29,广东,广州市,否,是,否,文科,本科批,601.0
2000,暨南大学,全国74 综合29,广东,广州市,否,是,否,理科,本科批,580.0
2001,暨南大学,全国74 综合29,广东,广州市,否,是,否,理科,本科提前批,550.0
2002,冀中职业学院, ,河北,保定市,否,否,否,文科,专科批,258.0
2003,冀中职业学院, ,河北,保定市,否,否,否,理科,专科批,201.0
2004,江汉艺术职业学院, ,湖北,省直辖,否,否,否,文科,专科批,343.0
2005,江门职业技术学院, ,广东,江门市,否,否,否,理科,专科批,277.0
2006,江门职业技术学院, ,广东,江门市,否,否,否,文科,专科批,415.0
2007,江苏财会职业学院, ,江苏,连云港市,否,否,否,文科,专科批,365.0
2008,江苏财会职业学院, ,江苏,连云港市,否,否,否,理科,专科批,205.0
2009,江苏财经职业技术学院, ,江苏,淮安市,否,否,否,理科,专科批,200.0
2010,江苏财经职业技术学院, ,江苏,淮安市,否,否,否,文科,专科批,360.0
2011,江苏城市职业学院, ,江苏,南京市,否,否,否,文科,专科批,423.0
2012,江苏城市职业学院, ,江苏,南京市,否,否,否,理科,专科批,298.0
2013,江苏工程职业技术学院, ,江苏,南通市,否,否,否,文科,专科批,420.0
2014,江苏工程职业技术学院, ,江苏,南通市,否,否,否,理科,专科批,294.0
2015,江苏海事职业技术学院, ,江苏,南京市,否,否,否,文科,专科批,328.0
2016,江苏海事职业技术学院, ,江苏,南京市,否,否,否,理科,专科批,207.0
2017,江苏航空职业技术学院, ,江苏,镇江市,否,否,否,文科,专科批,385.0
2018,江苏护理职业学院, ,江苏,淮安市,否,否,否,文科,专科批,339.0
2020,江苏建筑职业技术学院, ,江苏,徐州市,否,否,否,理科,专科批,325.0
2021,江苏经贸职业技术学院, ,江苏,南京市,否,否,否,文科,专科批,421.0
2022,江苏经贸职业技术学院, ,江苏,南京市,否,否,否,理科,专科批,259.0
2023,江苏农林职业技术学院, ,江苏,镇江市,否,否,否,文科,专科批,336.0
2024,江苏农林职业技术学院, ,江苏,镇江市,否,否,否,理科,专科批,207.0
2025,江苏农牧科技职业学院, ,江苏,泰州市,否,否,否,文科,专科批,349.0
2026,江苏农牧科技职业学院, ,江苏,泰州市,否,否,否,理科,专科批,183.0
2027,江苏商贸职业学院, ,江苏,南通市,否,否,否,文科,专科批,401.0
2028,江苏商贸职业学院, ,江苏,南通市,否,否,否,理科,专科批,221.0
2029,江苏食品药品职业技术学院, ,江苏,淮安市,否,否,否,理科,专科批,202.0
2030,江苏食品药品职业技术学院, ,江苏,淮安市,否,否,否,文科,专科批,354.0
2031,江苏卫生健康职业学院, ,江苏,南京市,否,否,否,文科,专科批,365.0
2032,江苏卫生健康职业学院, ,江苏,南京市,否,否,否,理科,专科批,227.0
2033,江苏医药职业学院, ,江苏,盐城市,否,否,否,文科,专科批,372.0
2034,江苏医药职业学院, ,江苏,盐城市,否,否,否,理科,专科批,272.0
2035,江西财经职业学院, ,江西,九江市,否,否,否,文科,专科批,358.0
2036,江西财经职业学院, ,江西,九江市,否,否,否,理科,专科批,218.0
2037,江西电力职业技术学院, ,江西,南昌市,否,否,否,文科,专科批,309.0
2038,江西电力职业技术学院, ,江西,南昌市,否,否,否,理科,专科批,200.0
2039,江西工程职业学院, ,江西,南昌市,否,否,否,理科,专科批,215.0
2040,江西工程职业学院, ,江西,南昌市,否,否,否,文科,专科批,312.0
2041,江西工业工程职业技术学院, ,江西,萍乡市,否,否,否,文科,专科批,302.0
2042,江西工业工程职业技术学院, ,江西,萍乡市,否,否,否,理科,专科批,221.0
2043,江西洪州职业学院, ,江西,宜春市,否,否,否,文科,专科批,251.0
2044,江西洪州职业学院, ,江西,宜春市,否,否,否,理科,专科批,219.0
2045,江西环境工程职业学院, ,江西,赣州市,否,否,否,文科,专科批,352.0
2046,江西环境工程职业学院, ,江西,赣州市,否,否,否,理科,专科批,205.0
2047,江西交通职业技术学院, ,江西,南昌市,否,否,否,文科,专科批,337.0
2048,江西交通职业技术学院, ,江西,南昌市,否,否,否,理科,专科批,186.0
2049,江西科技师范大学理工学院,独立252 理工78,江西,南昌市,否,否,否,文科,本科批,499.0
2050,江西科技师范大学理工学院,独立252 理工78,江西,南昌市,否,否,否,理科,本科批,433.0
2051,江西科技职业学院, ,江西,南昌市,否,否,否,文科,专科批,297.0
2052,江西科技职业学院, ,江西,南昌市,否,否,否,理科,专科批,206.0
2053,江西青年职业学院, ,江西,南昌市,否,否,否,文科,专科批,315.0
2054,江西青年职业学院, ,江西,南昌市,否,否,否,理科,专科批,270.0
2055,江西生物科技职业学院, ,江西,南昌市,否,否,否,文科,专科批,329.0
2056,江西生物科技职业学院, ,江西,南昌市,否,否,否,理科,专科批,206.0
2057,江西司法警官职业学院, ,江西,南昌市,否,否,否,文科,专科批,369.0
2058,江西司法警官职业学院, ,江西,南昌市,否,否,否,理科,专科批,232.0
2059,江西陶瓷工艺美术职业技术学院, ,江西,景德镇市,否,否,否,艺术类,专科批,383.0
2060,江西陶瓷工艺美术职业技术学院, ,江西,景德镇市,否,否,否,文科,专科批,320.0
2061,江西陶瓷工艺美术职业技术学院, ,江西,景德镇市,否,否,否,理科,专科批,253.0
2062,江西卫生职业学院, ,江西,南昌市,否,否,否,理科,专科批,291.0
2063,江西卫生职业学院, ,江西,南昌市,否,否,否,文科,专科批,392.0
2064,江西先锋软件职业技术学院, ,江西,南昌市,否,否,否,文科,专科批,225.0
2065,江西先锋软件职业技术学院, ,江西,南昌市,否,否,否,理科,专科批,238.0
2066,江西信息应用职业技术学院, ,江西,南昌市,否,否,否,文科,专科批,369.0
2067,江西信息应用职业技术学院, ,江西,南昌市,否,否,否,理科,专科批,208.0
2068,江西冶金职业技术学院, ,江西,新余市,否,否,否,文科,专科批,290.0
2069,江西冶金职业技术学院, ,江西,新余市,否,否,否,理科,专科批,206.0
2070,江西医学高等专科学校, ,江西,上饶市,否,否,否,文科,专科批,425.0
2071,江西医学高等专科学校, ,江西,上饶市,否,否,否,理科,专科批,360.0
2072,江西艺术职业学院, ,江西,南昌市,否,否,否,文科,专科批,323.0
2073,江西应用技术职业学院, ,江西,赣州市,否,否,否,文科,专科批,333.0
2074,江西应用技术职业学院, ,江西,赣州市,否,否,否,理科,专科批,210.0
2075,江西制造职业技术学院, ,江西,南昌市,否,否,否,文科,专科批,298.0
2076,江西制造职业技术学院, ,江西,南昌市,否,否,否,理科,专科批,262.0
2077,江西中医药高等专科学校, ,江西,抚州市,否,否,否,文科,专科批,422.0
2078,江阴职业技术学院, ,江苏,无锡市,否,否,否,文科,专科批,220.0
2079,江阴职业技术学院, ,江苏,无锡市,否,否,否,理科,专科批,211.0
2080,焦作大学, ,河南,焦作市,否,否,否,理科,专科批,313.0
2081,焦作大学, ,河南,焦作市,否,否,否,文科,专科批,412.0
2082,焦作师范高等专科学校, ,河南,焦作市,否,否,否,文科,专科批,406.0
2083,揭阳职业技术学院, ,广东,揭阳市,否,否,否,理科,专科批,299.0
2084,揭阳职业技术学院, ,广东,揭阳市,否,否,否,文科,专科批,409.0
2085,金肯职业技术学院, ,江苏,南京市,否,否,否,文科,专科批,215.0
2086,荆州理工职业学院, ,湖北,荆州市,否,否,否,文科,专科批,331.0
2087,荆州理工职业学院, ,湖北,荆州市,否,否,否,理科,专科批,253.0
2088,荆州职业技术学院, ,湖北,荆州市,否,否,否,文科,专科批,302.0
2089,荆州职业技术学院, ,湖北,荆州市,否,否,否,理科,专科批,205.0
2090,景德镇陶瓷职业技术学院, ,江西,景德镇市,否,否,否,文科,专科批,339.0
2091,景德镇陶瓷职业技术学院, ,江西,景德镇市,否,否,否,理科,专科批,249.0
2092,九江职业大学, ,江西,九江市,否,否,否,文科,专科批,415.0
2093,九江职业大学, ,江西,九江市,否,否,否,理科,专科批,318.0
2094,九江职业技术学院, ,江西,九江市,否,否,否,文科,专科批,336.0
2095,九江职业技术学院, ,江西,九江市,否,否,否,理科,专科批,206.0
2096,九州职业技术学院, ,江苏,徐州市,否,否,否,文科,专科批,312.0
2097,开封大学, ,河南,开封市,否,否,否,文科,专科批,440.0
2098,开封大学, ,河南,开封市,否,否,否,理科,专科批,338.0
2099,昆明卫生职业学院, ,云南,昆明市,否,否,否,文科,专科批,345.0
2100,昆明卫生职业学院, ,云南,昆明市,否,否,否,理科,专科批,265.0
2101,兰州石化职业技术学院, ,甘肃,兰州市,否,否,否,理科,专科批,267.0
2102,兰州资源环境职业技术学院, ,甘肃,兰州市,否,否,否,文科,专科批,390.0
2103,兰州资源环境职业技术学院, ,甘肃,兰州市,否,否,否,理科,专科批,270.0
2104,廊坊卫生职业学院, ,河北,廊坊市,否,否,否,文科,专科批,283.0
2105,廊坊卫生职业学院, ,河北,廊坊市,否,否,否,理科,专科批,210.0
2106,廊坊燕京职业技术学院, ,河北,廊坊市,否,否,否,文科,专科批,230.0
2107,黎明职业大学, ,福建,泉州市,否,否,否,文科,专科批,404.0
2108,黎明职业大学, ,福建,泉州市,否,否,否,理科,专科批,288.0
2109,连云港师范高等专科学校, ,江苏,连云港市,否,否,否,文科,专科批,376.0
2110,连云港师范高等专科学校, ,江苏,连云港市,否,否,否,理科,专科批,317.0
2111,连云港职业技术学院, ,江苏,连云港市,否,否,否,文科,专科批,373.0
2112,连云港职业技术学院, ,江苏,连云港市,否,否,否,理科,专科批,236.0
2113,辽宁地质工程职业学院, ,辽宁,丹东市,否,否,否,文科,专科批,333.0
2114,辽宁机电职业技术学院, ,辽宁,丹东市,否,否,否,文科,专科批,270.0
2115,辽宁轻工职业学院, ,辽宁,大连市,否,否,否,文科,专科批,249.0
2116,辽宁轻工职业学院, ,辽宁,大连市,否,否,否,理科,专科批,225.0
2117,辽宁铁道职业技术学院, ,辽宁,锦州市,否,否,否,理科,专科批,213.0
2118,辽宁政法职业学院, ,辽宁,沈阳市,否,否,否,理科,专科批,261.0
2119,辽宁政法职业学院, ,辽宁,沈阳市,否,否,否,文科,专科批,293.0
2120,柳州城市职业学院, ,广西,柳州市,否,否,否,文科,专科批,344.0
2121,柳州城市职业学院, ,广西,柳州市,否,否,否,理科,专科批,210.0
2122,柳州铁道职业技术学院, ,广西,柳州市,否,否,否,文科,专科批,415.0
2123,柳州铁道职业技术学院, ,广西,柳州市,否,否,否,理科,专科批,309.0
2124,柳州职业技术学院, ,广西,柳州市,否,否,否,文科,专科批,359.0
2125,柳州职业技术学院, ,广西,柳州市,否,否,否,理科,专科批,183.0
2126,娄底职业技术学院, ,湖南,娄底市,否,否,否,文科,专科批,305.0
2127,娄底职业技术学院, ,湖南,娄底市,否,否,否,理科,专科批,251.0
2130,罗定职业技术学院, ,广东,肇庆市,否,否,否,理科,专科批,211.0
2131,罗定职业技术学院, ,广东,肇庆市,否,否,否,文科,专科批,360.0
2132,漯河职业技术学院, ,河南,漯河市,否,否,否,文科,专科批,285.0
2133,漯河职业技术学院, ,河南,漯河市,否,否,否,理科,专科批,211.0
2134,马鞍山职业技术学院, ,安徽,马鞍山市,否,否,否,文科,专科批,258.0
2135,茂名职业技术学院, ,广东,茂名市,否,否,否,理科,专科批,265.0
2136,茂名职业技术学院, ,广东,茂名市,否,否,否,文科,专科批,378.0
2137,闽江师范高等专科学校, ,福建,福州市,否,否,否,文科,专科批,346.0
2138,闽江师范高等专科学校, ,福建,福州市,否,否,否,理科,专科批,244.0
2139,闽西职业技术学院, ,福建,龙岩市,否,否,否,文科,专科批,354.0
2140,闽西职业技术学院, ,福建,龙岩市,否,否,否,理科,专科批,248.0
2141,南方科技大学, ,广东,深圳市,否,否,否,理科,本科提前批,620.0
2142,南京工业职业技术学院, ,江苏,南京市,否,否,否,文科,专科批,444.0
2143,南京工业职业技术学院, ,江苏,南京市,否,否,否,理科,专科批,375.0
2144,南京机电职业技术学院, ,江苏,南京市,否,否,否,文科,专科批,320.0
2145,南京机电职业技术学院, ,江苏,南京市,否,否,否,理科,专科批,205.0
2146,南京科技职业学院, ,江苏,南京市,否,否,否,文科,专科批,407.0
2147,南京科技职业学院, ,江苏,南京市,否,否,否,理科,专科批,266.0
2148,南京旅游职业学院, ,江苏,南京市,否,否,否,文科,专科批,402.0
2149,南京旅游职业学院, ,江苏,南京市,否,否,否,理科,专科批,302.0
2150,南京森林警察学院,政法10,江苏,南京市,否,否,否,文科,本科提前批,452.0
2151,南京森林警察学院,政法10,江苏,南京市,否,否,否,理科,本科提前批,376.0
2152,南京铁道职业技术学院, ,江苏,南京市,否,否,否,文科,专科提前批,423.87
2153,南京铁道职业技术学院, ,江苏,南京市,否,否,否,理科,专科提前批,298.73
2154,南京铁道职业技术学院, ,江苏,南京市,否,否,否,文科,专科批,423.0
2155,南京铁道职业技术学院, ,江苏,南京市,否,否,否,理科,专科批,272.0
2156,南京信息职业技术学院, ,江苏,南京市,否,否,否,文科,专科批,418.0
2157,南京信息职业技术学院, ,江苏,南京市,否,否,否,理科,专科批,267.0
2158,南京艺术学院,艺术11,江苏,南京市,否,否,否,文科,本科批,546.0
2159,南通航运职业技术学院, ,江苏,南通市,否,否,否,文科,专科批,364.0
2160,南通航运职业技术学院, ,江苏,南通市,否,否,否,理科,专科批,310.0
2161,南通科技职业学院, ,江苏,南通市,否,否,否,文科,专科批,292.0
2162,南通科技职业学院, ,江苏,南通市,否,否,否,理科,专科批,221.0
2164,南通职业大学, ,江苏,南通市,否,否,否,文科,专科批,400.0
2165,南通职业大学, ,江苏,南通市,否,否,否,理科,专科批,216.0
2166,内蒙古电子信息职业技术学院, ,内蒙古,呼和浩特市,否,否,否,文科,专科批,339.0
2167,宁波卫生职业技术学院, ,浙江,宁波市,否,否,否,文科,专科批,379.0
2168,宁波卫生职业技术学院, ,浙江,宁波市,否,否,否,理科,专科批,213.0
2170,齐齐哈尔高等师范专科学校, ,黑龙江,齐齐哈尔市,否,否,否,文科,专科批,358.0
2171,齐齐哈尔高等师范专科学校, ,黑龙江,齐齐哈尔市,否,否,否,理科,专科批,220.0
2172,黔东南民族职业技术学院, ,贵州,黔东南苗族侗族自治州,否,否,否,文科,专科批,360.0
2173,黔东南民族职业技术学院, ,贵州,黔东南苗族侗族自治州,否,否,否,理科,专科批,280.0
2174,黔南民族医学高等专科学校, ,贵州,黔南布依族苗族自治州,否,否,否,理科,专科批,348.0
2175,秦皇岛职业技术学院, ,河北,秦皇岛市,否,否,否,文科,专科批,262.0
2176,秦皇岛职业技术学院, ,河北,秦皇岛市,否,否,否,理科,专科批,225.0
2177,青岛港湾职业技术学院, ,山东,青岛市,否,否,否,文科,专科批,341.0
2178,青岛港湾职业技术学院, ,山东,青岛市,否,否,否,理科,专科批,310.0
2181,青岛酒店管理职业技术学院, ,山东,青岛市,否,否,否,文科,专科批,395.0
2182,青岛酒店管理职业技术学院, ,山东,青岛市,否,否,否,理科,专科批,195.0
2183,青岛远洋船员职业学院, ,山东,青岛市,否,否,否,理科,专科批,213.0
2184,清远职业技术学院, ,广东,清远市,否,否,否,理科,专科批,276.0
2185,清远职业技术学院, ,广东,清远市,否,否,否,文科,专科批,410.0
2186,曲靖医学高等专科学校, ,云南,曲靖市,否,否,否,文科,专科批,295.0
2187,曲靖医学高等专科学校, ,云南,曲靖市,否,否,否,理科,专科批,341.0
2188,泉州纺织服装职业学院, ,福建,泉州市,否,否,否,文科,专科批,304.0
2189,泉州纺织服装职业学院, ,福建,泉州市,否,否,否,理科,专科批,215.0
2190,泉州海洋职业学院, ,福建,泉州市,否,否,否,文科,专科批,223.0
2191,泉州海洋职业学院, ,福建,泉州市,否,否,否,理科,专科批,371.0
2192,泉州轻工职业学院, ,福建,泉州市,否,否,否,文科,专科批,356.0
2193,泉州轻工职业学院, ,福建,泉州市,否,否,否,理科,专科批,229.0
2194,日照职业技术学院, ,山东,日照市,否,否,否,理科,专科批,210.68
2195,日照职业技术学院, ,山东,日照市,否,否,否,文科,专科批,259.72
2196,三峡电力职业学院, ,湖北,宜昌市,否,否,否,文科,专科批,323.0
2197,三峡电力职业学院, ,湖北,宜昌市,否,否,否,理科,专科批,227.0
2198,三亚城市职业学院, ,海南,三亚市,否,否,否,理科,专科批,201.0
2199,三亚城市职业学院, ,海南,三亚市,否,否,否,文科,专科批,351.0
2200,三亚航空旅游职业学院, ,海南,三亚市,否,否,否,文科,专科批,359.0
2201,三亚航空旅游职业学院, ,海南,三亚市,否,否,否,理科,专科批,207.0
2202,三亚理工职业学院, ,海南,三亚市,否,否,否,理科,专科批,219.0
2203,三亚理工职业学院, ,海南,三亚市,否,否,否,文科,专科批,328.0
2204,三亚中瑞酒店管理职业学院, ,海南,三亚市,否,否,否,文科,专科批,319.0
2205,三亚中瑞酒店管理职业学院, ,海南,三亚市,否,否,否,理科,专科批,251.0
2206,厦门安防科技职业学院, ,福建,厦门市,否,否,否,文科,专科批,303.0
2207,厦门安防科技职业学院, ,福建,厦门市,否,否,否,理科,专科批,207.0
2208,厦门城市职业学院, ,福建,厦门市,否,否,否,理科,专科批,324.0
2209,厦门城市职业学院, ,福建,厦门市,否,否,否,文科,专科批,424.0
2210,厦门东海职业技术学院, ,福建,厦门市,否,否,否,理科,专科批,228.0
2211,厦门东海职业技术学院, ,福建,厦门市,否,否,否,文科,专科批,332.0
2212,厦门华天涉外职业技术学院, ,福建,厦门市,否,否,否,文科,专科批,374.0
2213,厦门华天涉外职业技术学院, ,福建,厦门市,否,否,否,理科,专科批,252.0
2214,厦门南洋职业学院, ,福建,厦门市,否,否,否,文科,专科批,365.0
2215,厦门南洋职业学院, ,福建,厦门市,否,否,否,理科,专科批,214.0
2216,厦门软件职业技术学院, ,福建,厦门市,否,否,否,文科,专科批,397.0
2217,厦门软件职业技术学院, ,福建,厦门市,否,否,否,理科,专科批,291.0
2218,厦门兴才职业技术学院, ,福建,厦门市,否,否,否,文科,专科批,349.0
2219,厦门兴才职业技术学院, ,福建,厦门市,否,否,否,理科,专科批,207.0
2220,厦门演艺职业学院, ,福建,厦门市,否,否,否,文科,专科批,317.0
2221,厦门演艺职业学院, ,福建,厦门市,否,否,否,理科,专科批,224.0
2222,山东畜牧兽医职业学院, ,山东,潍坊市,否,否,否,文科,专科批,324.0
2223,山东畜牧兽医职业学院, ,山东,潍坊市,否,否,否,理科,专科批,213.0
2224,山东电子职业技术学院, ,山东,济南市,否,否,否,文科,专科批,407.0
2225,山东工艺美术学院,艺术21,山东,济南市,否,否,否,理科,本科批,423.0
2226,山东力明科技职业学院, ,山东,济南市,否,否,否,文科,专科批,336.0
2227,山东力明科技职业学院, ,山东,济南市,否,否,否,理科,专科批,243.0
2228,山东外贸职业学院, ,山东,青岛市,否,否,否,文科,专科批,353.0
2229,山东外贸职业学院, ,山东,青岛市,否,否,否,理科,专科批,198.0
2230,山东职业学院, ,山东,济南市,否,否,否,文科,专科批,385.0
2231,山东职业学院, ,山东,济南市,否,否,否,理科,专科批,260.0
2232,陕西交通职业技术学院, ,陕西,西安市,否,否,否,文科,专科批,340.0
2233,陕西警官职业学院, ,陕西,西安市,否,否,否,文科,专科批,359.0
2234,陕西警官职业学院, ,陕西,西安市,否,否,否,理科,专科批,285.0
2235,陕西师范大学,全国75 师范7,陕西,西安市,否,是,是,理科,本科批,559.0
2236,陕西师范大学,全国75 师范7,陕西,西安市,否,是,是,文科,本科批,583.0
2237,汕头职业技术学院, ,广东,汕头市,否,否,否,理科,专科批,209.0
2238,汕头职业技术学院, ,广东,汕头市,否,否,否,文科,专科批,372.0
2239,汕尾职业技术学院, ,广东,汕尾市,否,否,否,理科,专科批,206.0
2240,汕尾职业技术学院, ,广东,汕尾市,否,否,否,文科,专科批,373.0
2241,上海邦德职业技术学院, ,上海市,上海市,否,否,否,文科,专科批,305.0
2242,上海城建职业学院, ,上海市,上海市,否,否,否,文科,专科批,389.0
2243,上海城建职业学院, ,上海市,上海市,否,否,否,理科,专科批,228.0
2244,上海出版印刷高等专科学校, ,上海市,上海市,否,否,否,文科,专科批,424.0
2245,上海出版印刷高等专科学校, ,上海市,上海市,否,否,否,理科,专科批,279.0
2246,上海电子信息职业技术学院, ,上海市,上海市,否,否,否,文科,专科批,383.0
2247,上海电子信息职业技术学院, ,上海市,上海市,否,否,否,理科,专科批,241.0
2248,上海东海职业技术学院, ,上海市,上海市,否,否,否,艺术类,专科批,190.0
2249,上海东海职业技术学院, ,上海市,上海市,否,否,否,文科,专科批,295.0
2250,上海东海职业技术学院, ,上海市,上海市,否,否,否,理科,专科批,198.0
2251,上海工商外国语职业学院, ,上海市,上海市,否,否,否,文科,专科批,401.0
2252,上海工商外国语职业学院, ,上海市,上海市,否,否,否,理科,专科批,289.0
2253,上海工商职业技术学院, ,上海市,上海市,否,否,否,文科,专科批,362.0
2254,上海工商职业技术学院, ,上海市,上海市,否,否,否,理科,专科批,263.0
2257,上海工艺美术职业学院, ,上海市,上海市,否,否,否,文科,专科批,449.0
2258,上海工艺美术职业学院, ,上海市,上海市,否,否,否,理科,专科批,352.0
2259,上海行健职业学院, ,上海市,上海市,否,否,否,文科,专科批,382.0
2260,上海行健职业学院, ,上海市,上海市,否,否,否,理科,专科批,207.0
2261,上海济光职业技术学院, ,上海市,上海市,否,否,否,理科,专科批,215.0
2262,上海济光职业技术学院, ,上海市,上海市,否,否,否,文科,专科批,215.0
2263,上海科学技术职业学院, ,上海市,上海市,否,否,否,文科,专科批,418.0
2264,上海科学技术职业学院, ,上海市,上海市,否,否,否,理科,专科批,316.0
2265,上海立达学院, ,上海市,上海市,否,否,否,文科,专科批,272.0
2266,上海立达学院, ,上海市,上海市,否,否,否,理科,专科批,181.0
2267,上海旅游高等专科学校, ,上海市,上海市,否,否,否,理科,专科批,372.0
2268,上海旅游高等专科学校, ,上海市,上海市,否,否,否,文科,专科批,453.0
2269,上海民航职业技术学院, ,上海市,上海市,否,否,否,文科,专科批,412.0
2270,上海民航职业技术学院, ,上海市,上海市,否,否,否,理科,专科批,316.0
2271,上海农林职业技术学院, ,上海市,上海市,否,否,否,理科,专科批,201.0
2272,上海农林职业技术学院, ,上海市,上海市,否,否,否,文科,专科批,348.0
2273,上海思博职业技术学院, ,上海市,上海市,否,否,否,文科,专科批,254.0
