院校名称,省份,2014,2015,2016,2017,2018,2014A,2015A,2016A,2017A,2018A,编号,院校名称,院校排名,省份,城市,985,211,自招,院校隶属,院校公办,办学类型,城市等级,评分
湖南农业大学,湖南,549.0,572.0,499.0,450.0,515.0,0.8085419734904271,0.8387096774193549,0.7653374233128835,0.684931506849315,0.723314606741573,393,湖南农业大学,全国148 农林12,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,大学,4.5,0.7917053923593232
中南林业科技大学,湖南,557.0,565.0,504.0,497.0,524.0,0.8203240058910162,0.8284457478005866,0.7730061349693251,0.756468797564688,0.7359550561797753,355,中南林业科技大学,全国237 农林22,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,大学,4.5,0.8145542059981591
湖南中医药大学,湖南,562.0,582.0,516.0,502.0,0.0,0.8276877761413843,0.8533724340175953,0.7914110429447853,0.7640791476407914,0.7640791476407914,236,湖南中医药大学,全国299 医科29,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,大学,4.5,0.8330503825081699
湖南师范大学,湖南,583.0,594.0,542.0,541.0,567.0,0.8586156111929307,0.8709677419354839,0.8312883435582822,0.8234398782343988,0.7963483146067416,135,湖南师范大学,全国68 师范6,湖南,长沙市,0.0,1.0,1.0,湖南省教育厅,公办,大学,4.5,1.1212788550618942
湖南理工学院,湖南,539.0,0.0,491.0,401.0,511.0,0.7938144329896907,0.7530674846625767,0.7530674846625767,0.6103500761035008,0.7176966292134831,482,湖南理工学院,全国430 理工159,湖南,岳阳市,0.0,0.0,0.0,湖南省教育厅,公办,学院,3.0,0.735851570720791
湘南学院,湖南,526.0,0.0,467.0,398.0,480.0,0.7746686303387335,0.7162576687116564,0.7162576687116564,0.6057838660578386,0.6741573033707865,538,湘南学院,全国590 理工194,湖南,郴州市,0.0,0.0,0.0,湖南省教育厅,公办,学院,3.0,0.7068502046086488
衡阳师范学院,湖南,527.0,0.0,472.0,462.0,487.0,0.7761413843888071,0.7239263803680982,0.7239263803680982,0.7031963470319634,0.6839887640449438,617,衡阳师范学院,全国458 师范54,湖南,衡阳市,0.0,0.0,0.0,湖南省教育厅,公办,学院,3.0,0.7369840875391891
邵阳学院,湖南,521.0,0.0,460.0,452.0,510.0,0.7673048600883653,0.7055214723926381,0.7055214723926381,0.6879756468797564,0.7162921348314607,672,邵阳学院,全国499 理工179,湖南,邵阳市,0.0,0.0,0.0,湖南省教育厅,公办,学院,2.0,0.7230445535156371
怀化学院,湖南,524.0,0.0,455.0,449.0,474.0,0.7717231222385862,0.6978527607361963,0.6978527607361963,0.6834094368340944,0.6657303370786517,708,怀化学院,全国563 综合125,湖南,怀化市,0.0,0.0,0.0,湖南省教育厅,公办,学院,2.0,0.7044922388136463
湖南科技学院,湖南,529.0,0.0,467.0,455.0,480.0,0.7790868924889544,0.7162576687116564,0.7162576687116564,0.6925418569254186,0.6741573033707865,652,湖南科技学院,全国480 综合98,湖南,永州市,0.0,0.0,0.0,湖南省教育厅,公办,学院,2.0,0.7164815285405657
湖南人文科技学院,湖南,519.0,0.0,463.0,450.0,471.0,0.7643593519882179,0.7101226993865031,0.7101226993865031,0.684931506849315,0.6615168539325843,732,湖南人文科技学院,全国531 综合113,湖南,娄底市,0.0,0.0,0.0,湖南省教育厅,公办,学院,2.0,0.707166812876202
南华大学,湖南,548.0,575.0,504.0,492.0,420.0,0.8070692194403535,0.843108504398827,0.7730061349693251,0.7488584474885844,0.5898876404494382,266,南华大学,全国273 综合67,湖南,衡阳市,0.0,0.0,0.0,湖南省教育厅,公办,大学,3.0,0.750955328604702
长沙医学院,湖南,516.0,0.0,459.0,451.0,477.0,0.759941089837997,0.7039877300613497,0.7039877300613497,0.6864535768645358,0.6699438202247191,614,长沙医学院,民办37 医科2,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,民办,学院,4.5,0.7387363547888218
长沙学院,湖南,532.0,0.0,472.0,467.0,493.0,0.7835051546391752,0.7239263803680982,0.7239263803680982,0.710806697108067,0.6924157303370787,560,长沙学院,全国507 理工183,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,学院,4.5,0.7609011419708922
湖南工程学院,湖南,532.0,0.0,407.0,395.0,393.0,0.7835051546391752,0.6242331288343558,0.6242331288343558,0.6012176560121766,0.5519662921348315,587,湖南工程学院,全国458 理工166,湖南,湘潭市,0.0,0.0,0.0,湖南省教育厅,公办,学院,3.0,0.6377264121994357
湖南城市学院,湖南,535.0,0.0,464.0,452.0,483.0,0.7879234167893961,0.7116564417177914,0.7116564417177914,0.6879756468797564,0.6783707865168539,643,湖南城市学院,全国499 综合101,湖南,益阳市,0.0,0.0,0.0,湖南省教育厅,公办,学院,2.0,0.7158772439551618
湖南工学院,湖南,524.0,0.0,461.0,423.0,454.0,0.7717231222385862,0.7070552147239264,0.7070552147239264,0.6438356164383562,0.6376404494382022,634,湖南工学院,全国507 理工183,湖南,衡阳市,0.0,0.0,0.0,湖南省教育厅,公办,学院,3.0,0.7018926763182826
湖南财政经济学院,湖南,546.0,0.0,496.0,487.0,511.0,0.8041237113402062,0.7607361963190185,0.7607361963190185,0.741248097412481,0.7176966292134831,480,湖南财政经济学院,全国518 财经41,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,学院,4.5,0.7910410529628422
湖南警察学院,湖南,531.0,0.0,468.0,471.0,495.0,0.7820324005891016,0.7177914110429447,0.7177914110429447,0.7168949771689498,0.6952247191011236,583,湖南警察学院,政法10,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,学院,4.5,0.7609713939465154
湖南工业大学,湖南,545.0,0.0,489.0,458.0,525.0,0.8026509572901326,0.75,0.75,0.6971080669710806,0.7373595505617978,392,湖南工业大学,全国353 理工130,湖南,株洲市,0.0,0.0,0.0,湖南省教育厅,公办,大学,3.0,0.7632499776403228
湖南女子学院,湖南,533.0,0.0,443.0,445.0,470.0,0.7849779086892489,0.6794478527607362,0.6794478527607362,0.6773211567732116,0.6601123595505618,1825,湖南女子学院,全国633 语言15,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,学院,4.5,0.727418536393654
湖南医药学院,湖南,533.0,474.0,444.0,471.0,498.0,0.7849779086892489,0.6950146627565983,0.6809815950920245,0.7168949771689498,0.699438202247191,440,湖南医药学院,全国702 医科78,湖南,怀化市,0.0,0.0,0.0,湖南省教育厅,公办,大学,2.0,0.7205015142672142
湖南涉外经济学院,湖南,501.0,0.0,448.0,436.0,459.0,0.7378497790868925,0.6871165644171779,0.6871165644171779,0.6636225266362252,0.6446629213483146,1055,湖南涉外经济学院,民办31 综合14,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,民办,学院,4.5,0.7173302835182522
湖南交通职业技术学院,湖南,412.0,0.0,0.0,276.0,356.0,0.6067746686303387,0.4200913242009132,0.4200913242009132,0.4200913242009132,0.5,1817,湖南交通职业技术学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.5064822613835818
湖南科技大学潇湘学院,湖南,501.0,0.0,456.0,412.0,469.0,0.7378497790868925,0.6993865030674846,0.6993865030674846,0.6270928462709284,0.6587078651685393,883,湖南科技大学潇湘学院,独立209 综合81,湖南,湘潭市,0.0,0.0,0.0,湖南省教育厅,民办,独立学院,3.0,0.6979558251006027
南华大学船山学院,湖南,496.0,0.0,442.0,433.0,430.0,0.7304860088365243,0.6779141104294478,0.6779141104294478,0.6590563165905632,0.6039325842696629,952,南华大学船山学院,独立235 理工71,湖南,衡阳市,0.0,0.0,0.0,湖南省教育厅,民办,独立学院,3.0,0.6812623939624989
湖南商学院北津学院,湖南,503.0,0.0,0.0,412.0,462.0,0.7407952871870398,0.6270928462709284,0.6270928462709284,0.6270928462709284,0.648876404494382,1831,湖南商学院北津学院,独立70 财经8,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,民办,独立学院,4.5,0.6887481578295755
湖南师范大学树达学院,湖南,505.0,0.0,456.0,434.0,467.0,0.7437407952871871,0.6993865030674846,0.6993865030674846,0.6605783866057838,0.6558988764044944,1834,湖南师范大学树达学院,独立172 师范9,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,民办,独立学院,4.5,0.7248236151751326
湖南农业大学东方科技学院,湖南,504.0,0.0,429.0,430.0,465.0,0.7422680412371134,0.6579754601226994,0.6579754601226994,0.654490106544901,0.6530898876404494,902,湖南农业大学东方科技学院,独立158 农林7,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,民办,独立学院,4.5,0.7078177080950161
湖南文理学院芙蓉学院,湖南,496.0,0.0,442.0,389.0,458.0,0.7304860088365243,0.6779141104294478,0.6779141104294478,0.5920852359208524,0.6432584269662921,934,湖南文理学院芙蓉学院,独立228 综合88,湖南,常德市,0.0,0.0,0.0,湖南省教育厅,民办,独立学院,2.0,0.6638173766040598
湖南理工学院南湖学院,湖南,489.0,0.0,454.0,437.0,469.0,0.7201767304860088,0.696319018404908,0.696319018404908,0.665144596651446,0.6587078651685393,1822,湖南理工学院南湖学院,独立228 理工68,湖南,岳阳市,0.0,0.0,0.0,湖南省教育厅,民办,独立学院,3.0,0.704627838203742
衡阳师范学院南岳学院,湖南,513.0,0.0,466.0,442.0,470.0,0.7555228276877761,0.7147239263803681,0.7147239263803681,0.6727549467275494,0.6601123595505618,886,衡阳师范学院南岳学院,独立256 师范16,湖南,衡阳市,0.0,0.0,0.0,湖南省教育厅,民办,独立学院,3.0,0.7169281015489624
湖南中医药大学湘杏学院,湖南,517.0,0.0,0.0,467.0,471.0,0.7614138438880707,0.710806697108067,0.710806697108067,0.710806697108067,0.6615168539325843,1854,湖南中医药大学湘杏学院,独立247 医科18,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,民办,独立学院,4.5,0.7448304588334226
吉首大学张家界学院,湖南,492.0,0.0,429.0,399.0,428.0,0.7245949926362297,0.6579754601226994,0.6579754601226994,0.6073059360730594,0.601123595505618,1903,吉首大学张家界学院,独立219 综合83,湖南,张家界市,0.0,0.0,0.0,湖南省教育厅,民办,独立学院,1.0,0.6349144729765179
湖南邮电职业技术学院,湖南,271.0,279.0,245.0,218.0,258.0,0.39911634756995584,0.4090909090909091,0.37576687116564417,0.3318112633181126,0.36235955056179775,1850,湖南邮电职业技术学院,,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,高等职业技术学校,4.5,0.4118393263518283
长沙理工大学城南学院,湖南,503.0,0.0,443.0,451.0,456.0,0.7407952871870398,0.6794478527607362,0.6794478527607362,0.6864535768645358,0.6404494382022472,874,长沙理工大学城南学院,独立93 理工30,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,民办,独立学院,4.5,0.7193845028617697
长沙师范学院,湖南,529.0,0.0,415.0,425.0,0.0,0.7790868924889544,0.6365030674846626,0.6365030674846626,0.6468797564687976,0.6468797564687976,3042,长沙师范学院,全国650 师范104,湖南,长沙市,0.0,0.0,0.0,湖南省教育厅,公办,大学,4.5,0.7002186289263659
兰州大学,甘肃,588.0,602.0,552.0,548.0,567.0,0.865979381443299,0.8826979472140762,0.8466257668711656,0.8340943683409436,0.7963483146067416,87,兰州大学,全国32 综合18,甘肃,兰州市,1.0,1.0,1.0,教育部,公办,大学,4.0,1.3232558700679329
兰州理工大学,甘肃,530.0,0.0,468.0,466.0,494.0,0.780559646539028,0.7177914110429447,0.7177914110429447,0.7092846270928462,0.6938202247191011,383,兰州理工大学,全国211 理工74,甘肃,兰州市,0.0,0.0,0.0,甘肃省教育厅,公办,大学,4.0,0.7522501827078752
兰州交通大学,甘肃,544.0,0.0,488.0,409.0,510.0,0.801178203240059,0.7484662576687117,0.7484662576687117,0.6225266362252664,0.7162921348314607,337,兰州交通大学,全国189 理工63,甘肃,兰州市,0.0,0.0,0.0,甘肃省教育厅,公办,大学,4.0,0.7501003100138097
甘肃农业大学,甘肃,534.0,0.0,444.0,418.0,438.0,0.7864506627393225,0.6809815950920245,0.6809815950920245,0.6362252663622526,0.6151685393258427,616,甘肃农业大学,全国280 农林27,甘肃,兰州市,0.0,0.0,0.0,甘肃省教育厅,公办,大学,4.0,0.6980955029444568
西北师范大学,甘肃,531.0,0.0,480.0,475.0,508.0,0.7820324005891016,0.7361963190184049,0.7361963190184049,0.7229832572298326,0.7134831460674157,344,西北师范大学,全国131 师范16,甘肃,兰州市,0.0,0.0,0.0,甘肃省教育厅,公办,大学,4.0,0.7681627098430347
兰州财经大学,甘肃,528.0,0.0,472.0,455.0,464.0,0.7776141384388807,0.7239263803680982,0.7239263803680982,0.6925418569254186,0.651685393258427,534,兰州财经大学,全国430 财经34,甘肃,兰州市,0.0,0.0,0.0,甘肃省教育厅,公办,大学,4.0,0.7372767291816051
西北民族大学,甘肃,527.0,0.0,463.0,451.0,464.0,0.7761413843888071,0.7101226993865031,0.7101226993865031,0.6864535768645358,0.651685393258427,613,西北民族大学,全国237 民族6,甘肃,兰州市,0.0,0.0,0.0,国家民族事务委员会,公办,大学,4.0,0.7307760954178188
甘肃政法学院,甘肃,523.0,0.0,473.0,463.0,497.0,0.7702503681885126,0.7254601226993865,0.7254601226993865,0.7047184170471842,0.6980337078651685,499,甘肃政法学院,全国480 政法24,甘肃,兰州市,0.0,0.0,0.0,甘肃省教育厅,公办,学院,4.0,0.7540257963849831
兰州财经大学陇桥学院,甘肃,478.0,0.0,0.0,0.0,0.0,0.7039764359351989,0.7039764359351989,0.7039764359351989,0.7039764359351989,0.7039764359351989,1012,兰州财经大学陇桥学院,独立47 财经5,甘肃,兰州市,0.0,0.0,0.0,甘肃省教育厅,民办,独立学院,4.0,0.7414764359351989
兰州理工大学技术工程学院,甘肃,469.0,0.0,0.0,0.0,0.0,0.6907216494845361,0.6907216494845361,0.6907216494845361,0.6907216494845361,0.6907216494845361,1028,兰州理工大学技术工程学院,独立125 理工41,甘肃,兰州市,0.0,0.0,0.0,甘肃省教育厅,民办,独立学院,4.0,0.728221649484536
厦门大学,福建,623.0,631.0,591.0,585.0,611.0,0.9175257731958762,0.9252199413489736,0.906441717791411,0.8904109589041096,0.8581460674157303,28,厦门大学,全国21 综合15,福建,厦门市,1.0,1.0,1.0,教育部,公办,大学,4.0,1.3793704720309623
华侨大学,福建,571.0,586.0,527.0,506.0,545.0,0.8409425625920471,0.8592375366568915,0.808282208588957,0.7701674277016742,0.7654494382022472,1860,华侨大学,全国144 综合47,福建,泉州市,0.0,0.0,0.0,国务院侨务办公室,公办,大学,4.0,0.8343130168616225
福州大学,福建,585.0,597.0,549.0,542.0,0.0,0.8615611192930781,0.875366568914956,0.8420245398773006,0.8249619482496194,0.8249619482496194,112,福州大学,全国81 理工32,福建,福州市,0.0,1.0,1.0,福建省教育厅,公办,大学,4.0,1.1270950767793022
福建工程学院,福建,539.0,0.0,483.0,448.0,434.0,0.7938144329896907,0.74079754601227,0.74079754601227,0.6818873668188736,0.6095505617977528,530,福建工程学院,全国367 理工136,福建,福州市,0.0,0.0,0.0,福建省教育厅,公办,学院,4.0,0.7294975946473078
福建农林大学,福建,520.0,0.0,495.0,474.0,504.0,0.7658321060382917,0.75920245398773,0.75920245398773,0.7214611872146118,0.7078651685393258,321,福建农林大学,全国119 农林8,福建,福州市,0.0,0.0,0.0,福建省教育厅,公办,大学,4.0,0.7725289168649853
集美大学,福建,565.0,0.0,507.0,460.0,502.0,0.8321060382916053,0.7776073619631901,0.7776073619631901,0.700152207001522,0.7050561797752809,252,集美大学,全国243 综合62,福建,厦门市,0.0,0.0,0.0,福建省教育厅,公办,大学,4.0,0.7794280861992419
福建医科大学,福建,553.0,0.0,506.0,418.0,498.0,0.8144329896907216,0.7760736196319018,0.7760736196319018,0.6362252663622526,0.699438202247191,183,福建医科大学,全国290 医科27,福建,福州市,0.0,0.0,0.0,福建省教育厅,公办,大学,4.0,0.7594568431049582
福建中医药大学,福建,529.0,561.0,455.0,477.0,508.0,0.7790868924889544,0.8225806451612904,0.6978527607361963,0.726027397260274,0.7134831460674157,507,福建中医药大学,全国345 医科36,福建,福州市,0.0,0.0,0.0,福建省教育厅,公办,大学,4.0,0.7739181313056215
福建师范大学,福建,544.0,556.0,519.0,452.0,430.0,0.801178203240059,0.8152492668621701,0.7960122699386503,0.6879756468797564,0.6039325842696629,265,福建师范大学,全国79 师范10,福建,福州市,0.0,0.0,0.0,福建省教育厅,公办,大学,4.0,0.7522813513418996
闽江学院,福建,537.0,545.0,448.0,455.0,484.0,0.7908689248895434,0.7991202346041055,0.6871165644171779,0.6925418569254186,0.6797752808988764,624,闽江学院,全国467 理工168,福建,福州市,0.0,0.0,0.0,福建省教育厅,公办,学院,4.0,0.7509462890640233
武夷学院,福建,530.0,0.0,479.0,464.0,484.0,0.780559646539028,0.7346625766871165,0.7346625766871165,0.7062404870624048,0.6797752808988764,696,武夷学院,全国531 综合113,福建,南平市,0.0,0.0,0.0,福建省教育厅,公办,学院,3.0,0.7406805725296577
泉州师范学院,福建,516.0,0.0,465.0,362.0,481.0,0.759941089837997,0.7131901840490797,0.7131901840490797,0.5509893455098934,0.675561797752809,646,泉州师范学院,全国518 师范68,福建,泉州市,0.0,0.0,0.0,福建省教育厅,公办,学院,4.0,0.7035265491042937
厦门理工学院,福建,559.0,0.0,506.0,495.0,522.0,0.8232695139911634,0.7760736196319018,0.7760736196319018,0.7534246575342466,0.7331460674157303,449,厦门理工学院,全国394 理工145,福建,厦门市,0.0,0.0,0.0,福建省教育厅,公办,学院,4.0,0.7997527028785626
三明学院,福建,530.0,0.0,447.0,445.0,475.0,0.780559646539028,0.6855828220858896,0.6855828220858896,0.6773211567732116,0.6671348314606742,741,三明学院,全国518 综合107,福建,三明市,0.0,0.0,0.0,福建省教育厅,公办,学院,3.0,0.7124806910154693
龙岩学院,福建,534.0,0.0,0.0,0.0,0.0,0.7864506627393225,0.7864506627393225,0.7864506627393225,0.7864506627393225,0.7864506627393225,750,龙岩学院,全国570 综合128,福建,龙岩市,0.0,0.0,0.0,福建省教育厅,公办,学院,3.0,0.8114506627393224
黎明职业大学,福建,373.0,0.0,321.0,305.0,346.0,0.5493372606774669,0.49233128834355827,0.49233128834355827,0.4642313546423135,0.4859550561797753,2069,黎明职业大学,,福建,泉州市,0.0,0.0,0.0,福建省教育厅,公办,短期职业大学,4.0,0.526594032502503
闽南理工学院,福建,481.0,0.0,421.0,396.0,458.0,0.7083946980854198,0.6457055214723927,0.6457055214723927,0.6027397260273972,0.6432584269662921,1076,闽南理工学院,民办83 理工37,福建,泉州市,0.0,0.0,0.0,福建省教育厅,民办,学院,4.0,0.6779988619206163
厦门工学院,福建,508.0,0.0,460.0,429.0,409.0,0.748159057437408,0.7055214723926381,0.7055214723926381,0.6529680365296804,0.574438202247191,1004,厦门工学院,民办87 理工38,福建,厦门市,0.0,0.0,0.0,福建省教育厅,民办,独立学院,4.0,0.6948218908877415
阳光学院,福建,479.0,0.0,406.0,389.0,418.0,0.7054491899852725,0.6226993865030674,0.6226993865030674,0.5920852359208524,0.5870786516853933,1099,阳光学院,民办115 理工50,福建,福州市,0.0,0.0,0.0,福建省教育厅,民办,独立学院,4.0,0.6501346087604319
厦门大学嘉庚学院,福建,509.0,0.0,0.0,453.0,0.0,0.7496318114874816,0.6894977168949772,0.6894977168949772,0.6894977168949772,0.6894977168949772,602,厦门大学嘉庚学院,独立16 综合10,福建,厦门市,0.0,0.0,0.0,福建省教育厅,民办,独立学院,4.0,0.7330111263542276
集美大学诚毅学院,福建,512.0,0.0,452.0,389.0,472.0,0.7540500736377025,0.6932515337423313,0.6932515337423313,0.5920852359208524,0.6629213483146067,861,集美大学诚毅学院,独立60 综合27,福建,厦门市,0.0,0.0,0.0,福建省教育厅,民办,独立学院,4.0,0.7024407576481813
福建师范大学协和学院,福建,484.0,0.0,0.0,437.0,449.0,0.7128129602356407,0.665144596651446,0.665144596651446,0.665144596651446,0.6306179775280899,1001,福建师范大学协和学院,独立65 综合29,福建,福州市,0.0,0.0,0.0,福建省教育厅,民办,独立学院,4.0,0.6970534472728586
福州外语外贸学院,福建,483.0,0.0,410.0,409.0,409.0,0.711340206185567,0.6288343558282209,0.6288343558282209,0.6225266362252664,0.574438202247191,1071,福州外语外贸学院,民办101 语言4,福建,福州市,0.0,0.0,0.0,福建省教育厅,民办,学院,4.0,0.6566891648889079
贵州大学,贵州,574.0,582.0,532.0,518.0,555.0,0.845360824742268,0.8533724340175953,0.8159509202453987,0.7884322678843226,0.7794943820224719,178,贵州大学,全国122 综合43,贵州,贵阳市,0.0,1.0,1.0,贵州省教育厅,公办,大学,4.0,1.094188513203768
贵州医科大学,贵州,537.0,543.0,488.0,403.0,0.0,0.7908689248895434,0.7961876832844574,0.7484662576687117,0.6133942161339422,0.6133942161339422,454,贵州医科大学,全国367 医科39,贵州,贵阳市,0.0,0.0,0.0,贵州省教育厅,公办,大学,4.0,0.7230751153890335
遵义医科大学,贵州,539.0,0.0,498.0,316.0,479.0,0.7938144329896907,0.7638036809815951,0.7638036809815951,0.4809741248097412,0.672752808988764,200,遵义医科大学,全国403 医科45,贵州,遵义市,0.0,0.0,0.0,贵州省教育厅,公办,学院,3.0,0.6937821055415919
贵州中医药大学,贵州,542.0,0.0,484.0,423.0,513.0,0.7982326951399117,0.7423312883435583,0.7423312883435583,0.6438356164383562,0.7205056179775281,1570,贵州中医药大学,全国394 医科41,贵州,贵阳市,0.0,0.0,0.0,贵州省教育厅,公办,学院,4.0,0.754249809937084
遵义师范学院,贵州,531.0,0.0,465.0,389.0,514.0,0.7820324005891016,0.7131901840490797,0.7131901840490797,0.5920852359208524,0.7219101123595506,673,遵义师范学院,全国531 师范71,贵州,遵义市,0.0,0.0,0.0,贵州省教育厅,公办,学院,3.0,0.7174141471641663
铜仁学院,贵州,515.0,0.0,0.0,0.0,0.0,0.7584683357879234,0.7584683357879234,0.7584683357879234,0.7584683357879234,0.7584683357879234,793,铜仁学院,全国671 综合166,贵州,铜仁市,0.0,0.0,0.0,贵州省教育厅,公办,学院,2.0,0.7709683357879233
黔南民族师范学院,贵州,521.0,0.0,0.0,280.0,510.0,0.7673048600883653,0.426179604261796,0.426179604261796,0.426179604261796,0.7162921348314607,819,黔南民族师范学院,全国633 师范100,贵州,黔南布依族苗族自治州,0.0,0.0,0.0,贵州省教育厅,公办,学院,1.0,0.5473258890153523
贵州财经大学,贵州,545.0,525.0,495.0,479.0,0.0,0.8026509572901326,0.7697947214076246,0.75920245398773,0.7290715372907154,0.7290715372907154,1572,贵州财经大学,全国367 财经26,贵州,贵阳市,0.0,0.0,0.0,贵州省教育厅,公办,大学,4.0,0.7860641402475964
贵州中医药大学时珍学院,贵州,501.0,0.0,0.0,0.0,0.0,0.7378497790868925,0.7378497790868925,0.7378497790868925,0.7378497790868925,0.7378497790868925,1571,贵州中医药大学时珍学院,独立247 医科18,贵州,贵阳市,0.0,0.0,0.0,贵州省教育厅,民办,独立学院,4.0,0.7753497790868925
贵州财经大学商务学院,贵州,467.0,0.0,443.0,371.0,418.0,0.6877761413843888,0.6794478527607362,0.6794478527607362,0.5646879756468798,0.5870786516853933,968,贵州财经大学商务学院,独立181 财经26,贵州,黔西南布依族苗族自治州,0.0,0.0,0.0,贵州省教育厅,民办,独立学院,1.0,0.6238799520220345
贵州师范大学求是学院,贵州,489.0,0.0,409.0,425.0,467.0,0.7201767304860088,0.6273006134969326,0.6273006134969326,0.6468797564687976,0.6558988764044944,865,贵州师范大学求是学院,独立97 师范6,贵州,贵阳市,0.0,0.0,0.0,贵州省教育厅,民办,独立学院,4.0,0.687562489811075
遵义医科大学医学与科技学院,贵州,498.0,0.0,0.0,427.0,453.0,0.7334315169366715,0.649923896499239,0.649923896499239,0.649923896499239,0.6362359550561798,724,遵义医科大学医学与科技学院,独立245 医科17,贵州,遵义市,0.0,0.0,0.0,贵州省教育厅,民办,独立学院,3.0,0.6791682761100646
贵州医科大学神奇民族医药学院,贵州,485.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7142857142857143,531,贵州医科大学神奇民族医药学院,独立205 医科10,贵州,贵阳市,0.0,0.0,0.0,贵州省教育厅,民办,独立学院,4.0,0.7517857142857143
贵州师范学院,贵州,544.0,0.0,0.0,0.0,502.0,0.801178203240059,0.7050561797752809,0.7050561797752809,0.7050561797752809,0.7050561797752809,666,贵州师范学院,全国547 师范74,贵州,贵阳市,0.0,0.0,0.0,贵州省教育厅,公办,学院,4.0,0.7521683821217586
辽宁大学,辽宁,577.0,584.0,528.0,519.0,568.0,0.8497790868924889,0.8563049853372434,0.8098159509202454,0.7899543378995434,0.797752808988764,165,辽宁大学,全国104 综合38,辽宁,沈阳市,0.0,1.0,0.0,辽宁省教育厅,公办,大学,4.5,1.0059512738453995
大连理工大学,辽宁,599.0,621.0,582.0,560.0,591.0,0.882179675994109,0.9105571847507331,0.8926380368098159,0.852359208523592,0.8300561797752809,45,大连理工大学,全国25 理工8,辽宁,大连市,1.0,1.0,1.0,教育部,公办,大学,4.0,1.3529358087374663
沈阳工业大学,辽宁,533.0,0.0,455.0,445.0,487.0,0.7849779086892489,0.6978527607361963,0.6978527607361963,0.6773211567732116,0.6839887640449438,349,沈阳工业大学,全国217 理工78,辽宁,沈阳市,0.0,0.0,0.0,辽宁省教育厅,公办,大学,4.5,0.7410231755333796
沈阳航空航天大学,辽宁,531.0,0.0,493.0,470.0,492.0,0.7820324005891016,0.7561349693251533,0.7561349693251533,0.715372907153729,0.6910112359550562,262,沈阳航空航天大学,全国291 理工104,辽宁,沈阳市,0.0,0.0,0.0,辽宁省教育厅,公办,大学,4.5,0.7727470768976629
沈阳理工大学,辽宁,530.0,0.0,470.0,468.0,497.0,0.780559646539028,0.7208588957055214,0.7208588957055214,0.7123287671232876,0.6980337078651685,417,沈阳理工大学,全国371 理工137,辽宁,沈阳市,0.0,0.0,0.0,辽宁省教育厅,公办,大学,4.5,0.7615988822912078
东北大学,辽宁,584.0,605.0,561.0,545.0,541.0,0.8600883652430045,0.8870967741935484,0.8604294478527608,0.8295281582952816,0.7598314606741573,83,东北大学,全国26 理工9,辽宁,沈阳市,1.0,1.0,1.0,教育部,公办,大学,4.5,1.3202407199999524
辽宁科技大学,辽宁,504.0,536.0,470.0,448.0,462.0,0.7422680412371134,0.7859237536656891,0.7208588957055214,0.6818873668188736,0.648876404494382,404,辽宁科技大学,全国324 理工120,辽宁,鞍山市,0.0,0.0,0.0,辽宁省教育厅,公办,大学,3.0,0.7264219093677021
辽宁工程技术大学,辽宁,551.0,565.0,508.0,467.0,424.0,0.8114874815905744,0.8284457478005866,0.7791411042944786,0.710806697108067,0.5955056179775281,402,辽宁工程技术大学,全国209 理工73,辽宁,阜新市,0.0,0.0,0.0,辽宁省教育厅,公办,大学,1.0,0.7175971908583163
辽宁石油化工大学,辽宁,509.0,0.0,442.0,450.0,443.0,0.7496318114874816,0.6779141104294478,0.6779141104294478,0.684931506849315,0.6221910112359551,593,辽宁石油化工大学,全国340 理工124,辽宁,抚顺市,0.0,0.0,0.0,辽宁省教育厅,公办,大学,1.0,0.6701232998821702
沈阳化工大学,辽宁,513.0,0.0,457.0,429.0,447.0,0.7555228276877761,0.700920245398773,0.700920245398773,0.6529680365296804,0.6278089887640449,537,沈阳化工大学,全国371 理工137,辽宁,沈阳市,0.0,0.0,0.0,辽宁省教育厅,公办,大学,4.5,0.7162090744199817
大连交通大学,辽宁,542.0,0.0,490.0,439.0,494.0,0.7982326951399117,0.7515337423312883,0.7515337423312883,0.6681887366818874,0.6938202247191011,304,大连交通大学,全国306 理工111,辽宁,大连市,0.0,0.0,0.0,辽宁省教育厅,公办,大学,4.0,0.7555533309161443
